icao24,callsign,origin_country,time_position,last_contact,longitude,latitude,baro_altitude,on_ground,velocity,heading,vertical_rate,sensors,geo_altitude,squawk,spi,position_source,fetch_time
a63c85,N50011  ,United States,1640053109,1640053109,-96.9945,32.3189,990.6,False,55.03,13.52,0,,1013.46,,False,0,1640053111
ad4fb2,ASH5802 ,United States,1640053110,1640053110,-97.3332,34.4914,7315.2,False,236.95,216.97,0.33,,7437.12,4471,False,0,1640053111
ac1359,N87745  ,United States,1640053110,1640053110,-97.1486,32.6883,449.58,False,58.19,182.53,1.63,,495.3,,False,0,1640053111
a117be,N17KJ   ,United States,1640053110,1640053110,-95.2378,30.8322,13106.4,False,227.46,289.42,0,,13456.92,1333,False,0,1640053111
aa2ca9,AAL2047 ,United States,1640053110,1640053110,-96.954,33.2369,1447.8,False,121.5,242.24,0,,1493.52,2532,False,0,1640053111
abe056,SWA2470 ,United States,1640053110,1640053110,-94.806,33.7957,10447.02,False,229.65,248.03,-16.91,,10668,4007,False,0,1640053111
a7fb7d,SKW3119 ,United States,1640053109,1640053109,-96.1549,33.8627,6705.6,False,248.99,202.86,0.33,,6804.66,6637,False,0,1640053111
ad5902,N9594H  ,United States,1640053104,1640053104,-97.7958,32.8878,1280.16,False,58.22,136.43,-0.65,,1280.16,,False,0,1640053111
ab5fc9,AAL751  ,United States,1640052917,1640052923,-97.0546,32.9253,175.26,False,74.08,180,-3.9,,228.6,1367,False,0,1640053111
a1a3cc,JBU529  ,United States,1640053110,1640053110,-96.223,33.4841,10370.82,False,230.49,278.6,0,,10538.46,1616,False,0,1640053111
a79d78,ASA128  ,United States,1640053110,1640053110,-97.6941,32.9769,7360.92,False,215.71,291.55,8.13,,7459.98,,False,0,1640053111
a73c08,N5651R  ,United States,1640053099,1640053100,-97.9363,35.0299,678.18,False,37.59,182.35,0.33,,723.9,,False,0,1640053111
a3998c,AMF1721 ,United States,1640053109,1640053109,-99.4881,34.3594,5806.44,False,141.72,116.75,0,,5928.36,,False,0,1640053111
a2b691,ENY4113 ,United States,1640053110,1640053110,-97.7613,30.4728,3733.8,False,176.53,342.36,13.66,,3810,4036,False,0,1640053111
a1a8df,N206FW  ,United States,1640053110,1640053110,-97.157,32.7496,274.32,False,37.96,153.43,-0.65,,320.04,,False,0,1640053111
a959df,SKW3285 ,United States,1640053110,1640053111,-95.0117,34.6953,10363.2,False,249.44,219.9,-0.33,,10530.84,2166,False,0,1640053111
a888aa,N649WM  ,United States,1640053110,1640053110,-96.7029,32.4508,838.2,False,86.92,327.81,0,,883.92,,False,0,1640053111
a4dbc6,N412CF  ,United States,1640053109,1640053110,-96.4729,32.7285,312.42,False,65.79,276.74,0,,373.38,,False,0,1640053111
aca309,AAL1425 ,United States,1640053109,1640053110,-96.9048,32.7515,2240.28,False,136.91,78.73,10.4,,2278.38,0542,False,0,1640053111
acb636,AAL1264 ,United States,1640053110,1640053110,-97.0258,32.9777,472.44,False,76.14,180.39,-3.9,,525.78,3263,False,0,1640053111
a7e20a,JBU694  ,United States,1640053110,1640053110,-95.2693,30.737,10789.92,False,254.12,56.73,3.25,,11033.76,2660,False,0,1640053111
aa6f80,SWA4356 ,United States,1640053110,1640053111,-96.832,32.7761,11582.4,False,221.83,291.21,0,,11818.62,2405,False,0,1640053111
a51763,UAL1759 ,United States,1640053111,1640053111,-99.5321,34.055,9761.22,False,219.73,304.02,0,,9974.58,2416,False,0,1640053111
a43f51,DAL2897 ,United States,1640053110,1640053110,-95.8943,32.2682,8397.24,False,222.31,271.46,-7.15,,8511.54,5067,False,0,1640053111
ad37b0,MRA666  ,United States,1640053109,1640053109,-97.4919,32.5253,2133.6,False,77.38,21.45,-1.95,,2171.7,,False,0,1640053111
ac04be,ASH6189 ,United States,1640053110,1640053110,-96.098,31.4594,10058.4,False,206.61,341.57,3.25,,10226.04,2711,False,0,1640053111
ac6fae,BVN7759 ,United States,1640053065,1640053111,-96.2226,30.5638,853.44,False,80.07,117.55,0,,883.92,1037,False,0,1640053111
ac294b,N883DF  ,United States,1640053110,1640053111,-96.7668,32.7423,304.8,False,50.28,346.39,0.65,,335.28,,False,0,1640053111
ab8c37,AAL1188 ,United States,1640053110,1640053110,-95.5347,31.0702,11582.4,False,228.33,338.87,0,,11841.48,4765,False,0,1640053111
a4b989,UAL368  ,United States,1640053110,1640053110,-96.5181,32.0757,10058.4,False,254.14,179.65,0.33,,10248.9,6270,False,0,1640053111
a0cf8d,SKW5650 ,United States,1640053110,1640053110,-95.999,30.6916,6568.44,False,224.5,151.09,-10.73,,6659.88,0535,False,0,1640053111
ac0dd9,AAL1754 ,United States,1640053110,1640053110,-96.2613,32.1882,6728.46,False,182.03,328.29,-12.35,,6850.38,3700,False,0,1640053111
abd135,SWA5726 ,United States,1640053110,1640053110,-94.9952,33.7309,10233.66,False,237.04,247.27,-6.18,,10386.06,1662,False,0,1640053111
a9463a,N697RM  ,United States,1640053109,1640053110,-97.5587,35.2981,609.6,False,60.71,359.03,0.33,,655.32,,False,0,1640053111
aa6d47,N771FM  ,United States,1640053110,1640053110,-96.8407,32.9525,11887.2,False,240.77,121.28,0.33,,12138.66,1420,False,0,1640053111
abe40a,SWA2445 ,United States,1640053110,1640053110,-99.3637,31.6951,9631.68,False,236.96,143.65,-6.18,,9837.42,6735,False,0,1640053111
a05a90,UCA4811 ,United States,1640053109,1640053110,-95.9449,35.2795,5151.12,False,160.49,7.92,-4.55,,5227.32,4253,False,0,1640053111
ad35e0,AAL1024 ,United States,1640053110,1640053111,-96.4742,32.4063,5836.92,False,165.89,315.75,-8.13,,5920.74,6421,False,0,1640053111
a9c2de,SKW2989 ,United States,1640053110,1640053110,-95.7098,34.8306,9448.8,False,223.95,50.31,-0.33,,9540.24,5631,False,0,1640053111
a3c775,UAL1598 ,United States,1640053110,1640053110,-96.3903,31.7398,10363.2,False,217.73,291.05,0,,10561.32,6076,False,0,1640053111
a243cb,ENY3583 ,United States,1640053110,1640053110,-99.1437,33.5576,9753.6,False,215.77,307.44,-0.33,,9944.1,2311,False,0,1640053111
ac2a33,AAL1095 ,United States,1640053110,1640053110,-97.1266,31.418,9113.52,False,254.92,198.47,5.53,,9281.16,2262,False,0,1640053111
ad01ab,SWA2251 ,United States,1640053109,1640053110,-97.1003,32.7673,12192,False,222.58,322.23,0,,12458.7,2560,False,0,1640053111
a72ca2,SWA3607 ,United States,1640052808,1640052808,-96.8697,32.8683,175.26,False,62.21,135.34,-3.58,,236.22,5225,False,0,1640053111
a16bf6,AMF1791 ,United States,1640053109,1640053109,-98.7721,35.1525,2651.76,False,111.94,156.14,0,,2705.1,,False,0,1640053111
a09b65,GTI3805 ,United States,1640053111,1640053111,-98.6656,33.8008,7010.4,False,239.85,123.89,0.33,,7117.08,3227,False,0,1640053111
a83b3e,AMF3909 ,United States,1640052075,1640053100,-99.1262,33.9296,2705.1,False,113.98,114.25,-3.58,,2750.82,,False,0,1640053111
aa0663,N745PA  ,United States,1640053103,1640053105,-97.424,31.9937,1295.4,False,61.57,189.62,0,,1310.64,,False,0,1640053111
a41131,DAL2074 ,United States,1640053109,1640053110,-95.4119,35.1163,10347.96,False,231.48,279.34,-2.6,,10500.36,0326,False,0,1640053111
a912f0,ENY4072 ,United States,1640053110,1640053111,-97.0731,33.0877,838.2,False,115.18,138.62,-0.33,,883.92,7551,False,0,1640053111
ad15cf,AAL619  ,United States,1640053018,1640053031,-97.026,32.9309,190.5,False,77.69,180.76,-4.23,,259.08,1732,False,0,1640053111
ab4920,FTH826  ,United States,1640053082,1640053108,-98.4966,33.9309,7498.08,False,165.18,136.01,-9.43,,7620,1133,False,0,1640053111
a92361,UAL243  ,United States,1640053110,1640053110,-96.4249,31.3735,10043.16,False,254.05,152.24,-3.25,,10226.04,6540,False,0,1640053111
a05bc7,N122GS  ,United States,1640053110,1640053110,-98.9472,35.0735,3139.44,False,94.33,244.13,0.33,,3261.36,,False,0,1640053111
a1e5f1,ENY4246 ,United States,1640053111,1640053111,-96.4902,32.2796,10706.1,False,232.58,214.18,-4.88,,10927.08,1557,False,0,1640053111
a49510,UAL1925 ,United States,1640053110,1640053111,-99.3552,30.7082,9144,False,226.77,282.71,0,,9364.98,7307,False,0,1640053111
aa030b,SWA2637 ,United States,1640053110,1640053110,-98.1632,31.084,8839.2,False,213.82,10.26,0,,9022.08,2540,False,0,1640053111
aced1c,ENY3759 ,United States,1640053091,1640053110,-94.868,33.5092,5494.02,False,203.98,267.11,4.55,,5562.6,,False,0,1640053111
a1c11a,N212BS  ,United States,1640052966,1640053104,-96.5585,30.724,731.52,False,58.08,341.4,-5.53,,784.86,7545,True,0,1640053111
ad2707,MRA665  ,United States,1640053110,1640053110,-97.4523,33.2236,1463.04,False,82.67,132.23,0,,1493.52,,False,0,1640053111
a01616,MRA658  ,United States,1640053092,1640053092,-95.4923,32.3919,1432.56,False,53.98,277.67,3.58,,1463.04,,False,0,1640053111
a624ac,SWA488  ,United States,1640053110,1640053110,-98.0691,30.6043,11582.4,False,219.81,291.7,0,,11856.72,7463,False,0,1640053111
aa7718,SWA5332 ,United States,1640053110,1640053110,-98.9947,31.5251,9151.62,False,209.15,99.49,-7.8,,9342.12,0733,False,0,1640053111
a7dd8e,ENY3887 ,United States,1640053110,1640053110,-96.274,34.2522,8884.92,False,185.49,34.26,5.85,,8983.98,3670,False,0,1640053111
a0acf9,UAL1834 ,United States,1640053110,1640053110,-94.9314,33.4852,10233.66,False,243.51,68.04,7.15,,10355.58,7735,False,0,1640053111
abbb24,AAL2597 ,United States,1640053110,1640053110,-98.8437,32.5889,8534.4,False,224.17,264.87,0,,8702.04,2305,False,0,1640053111
aafbf3,AAL2373 ,United States,1640053110,1640053110,-95.156,32.9149,9456.42,False,243.26,83.69,13,,9547.86,2226,False,0,1640053111
ac3beb,DAL2075 ,United States,1640053110,1640053110,-95.5908,34.1427,10363.2,False,231.3,303.02,0.33,,10500.36,2577,False,0,1640053111
a8f0bd,UAL1409 ,United States,1640053110,1640053111,-96.1713,31.6315,10668,False,262.03,92.14,0.33,,10866.12,1001,False,0,1640053111
acf507,BVN7758 ,United States,1640052921,1640052987,-98.435,31.1346,2080.26,False,89.94,144.31,0,,2133.6,,False,0,1640053111
a7e3f0,N6072T  ,United States,1640053110,1640053110,-97.1772,32.5514,685.8,False,54.55,21,-1.3,,716.28,,False,0,1640053111
abe82c,SWA5377 ,United States,1640053110,1640053110,-99.1292,34.4623,10774.68,False,239.35,209.49,-4.88,,10965.18,3740,False,0,1640053111
a8050d,ENY3800 ,United States,1640053110,1640053110,-95.7897,32.2837,3581.4,False,187.66,211.21,0,,3627.12,,False,0,1640053111
a52bd9,N432PH  ,United States,1640053203,1640053204,-96.7751,32.5934,419.1,False,61.77,299.98,-0.65,,441.96,,False,0,1640053209
aa56b8,UAL473  ,United States,1640053209,1640053209,-98.8369,30.4704,4549.14,False,198.39,156.63,-9.75,,4663.44,3757,False,0,1640053209
a1fb8f,FFT2008 ,United States,1640053208,1640053208,-99.3495,30.9288,7780.02,False,238.23,105.15,-5.2,,7985.76,1044,False,0,1640053209
a798b9,LBQ611  ,United States,1640053208,1640053208,-96.9396,31.1363,6705.6,False,153.95,188.46,0,,6842.76,3620,False,0,1640053209
a05776,AAL2501 ,United States,1640053209,1640053209,-98.0097,33.0934,6187.44,False,204.97,293.99,6.5,,6301.74,3465,False,0,1640053209
ac9731,ASH5761 ,United States,1640053208,1640053209,-95.0853,33.827,7787.64,False,215.38,249.44,-7.48,,7856.22,1567,False,0,1640053209
c03517,WJA1535 ,Canada,1640053208,1640053208,-98.8443,34.6585,10972.8,False,213.94,319.88,-0.33,,11170.92,2743,False,0,1640053209
a58ded,UPS783  ,United States,1640053209,1640053209,-97.6025,31.8362,11277.6,False,239.47,18.67,0,,11498.58,2506,False,0,1640053209
a70aa1,ASA1332 ,United States,1640053209,1640053209,-98.1056,31.1085,10652.76,False,262.05,103.16,0,,10888.98,1345,False,0,1640053209
ac712d,SWA5474 ,United States,1640053209,1640053209,-96.8867,31.7733,9258.3,False,238.72,214.37,-13.66,,9418.32,6511,False,0,1640053209
a59608,MRA655  ,United States,1640053103,1640053103,-97.0546,32.9251,182.88,False,55.05,180,-2.93,,266.7,5124,False,0,1640053209
a10308,N1641C  ,United States,1640053168,1640053168,-97.554,31.889,2057.4,False,42.91,322.31,0,,2095.5,,False,0,1640053209
a426a5,DAL1191 ,United States,1640053209,1640053209,-96.3052,33.1982,10370.82,False,232.65,264.29,0,,10538.46,7302,False,0,1640053209
ad3d1f,ASH5783 ,United States,1640053208,1640053208,-97.0297,35.1906,9753.6,False,230.62,2.05,0.33,,9898.38,3605,False,0,1640053209
a7130c,SWA2134 ,United States,1640053209,1640053209,-95.3376,34.3878,8884.92,False,220.69,156.36,-5.2,,8976.36,1174,False,0,1640053209
acce96,N924S   ,United States,1640053207,1640053208,-97.8424,32.7269,4183.38,False,206.81,270.14,0,,4251.96,,False,0,1640053209
acc267,ASH5810 ,United States,1640053208,1640053208,-97.1823,34.419,9753.6,False,221.33,1.86,-0.65,,9906,2347,False,0,1640053209
addb4a,AAL1274 ,United States,1640053208,1640053209,-96.8639,33.2183,1684.02,False,125.94,245.63,-2.93,,1722.12,3055,False,0,1640053209
ad8b20,AAL1758 ,United States,1640053209,1640053209,-96.501,32.7804,4884.42,False,195.26,83.34,14.63,,4945.38,2334,False,0,1640053209
a83ea0,CTL9    ,United States,1640053209,1640053209,-96.7799,33.4346,1767.84,False,84.31,336.25,-2.28,,1783.08,5514,False,0,1640053209
a2bb83,UAL2463 ,United States,1640053208,1640053208,-96.7887,34.9308,10668,False,257.2,134.43,0,,10828.02,6556,False,0,1640053209
abae8f,SWA4108 ,United States,1640053209,1640053209,-95.0646,32.2236,8877.3,False,238.3,228.33,-9.1,,8961.12,3335,False,0,1640053209
0d0a63,TAA642  ,Mexico,1640053208,1640053208,-95.5347,30.6508,6416.04,False,137.87,44.85,-0.98,,6515.1,0531,False,0,1640053209
aaf5a9,AAL566  ,United States,1640053209,1640053209,-96.0609,31.9109,8717.28,False,205.75,328.5,-16.26,,8869.68,5063,False,0,1640053209
aa0701,AAL485  ,United States,1640053209,1640053209,-97.5088,30.7939,10972.8,False,232.74,188,0,,11163.3,4607,False,0,1640053209
0d0ce0,VOI941  ,Mexico,1640053208,1640053208,-94.7664,33.6901,10972.8,False,211.66,211.18,0.33,,11148.06,7225,False,0,1640053209
aa9d50,SWA4471 ,United States,1640053209,1640053209,-97.9093,35.3442,11887.2,False,258.81,86.24,0,,12115.8,2627,False,0,1640053209
aa6835,,United States,1640053079,1640053080,-98.1478,31.1571,1463.04,False,79.1,10.87,-0.65,,1470.66,,False,0,1640053209
a5320b,ASA211  ,United States,1640053208,1640053208,-98.3073,34.0419,10363.2,False,212.82,315.69,0.33,,10538.46,2054,False,0,1640053209
ac8e1d,AAL1592 ,United States,1640053208,1640053208,-98.483,30.8066,5875.02,False,216.91,118.94,-10.08,,6027.42,6155,False,0,1640053209
a83c94,PKW905  ,United States,1640053120,1640053206,-98.8829,32.2522,5791.2,False,153.43,87.69,-5.53,,5935.98,,False,0,1640053209
a40acb,N36JR   ,United States,1640053209,1640053209,-96.5732,33.1546,358.14,False,40.69,177.1,-2.28,,411.48,,False,0,1640053209
a28f12,ENY4363 ,United States,1640053209,1640053209,-98.6712,33.1946,8534.4,False,208.28,290.99,-0.33,,8671.56,,True,0,1640053209
a8a785,JBU2798 ,United States,1640053208,1640053208,-96.6957,34.6731,10363.2,False,226.78,275.21,0,,10530.84,6732,False,0,1640053209
a6a1b4,SCX3059 ,United States,1640053208,1640053209,-95.5909,33.8616,9745.98,False,235.91,252.36,-20.48,,9898.38,2047,False,0,1640053209
a233ce,ATN6797 ,United States,1640053209,1640053209,-97.8969,30.6306,8001,False,199.14,355.7,14.31,,8145.78,4033,False,0,1640053209
abd971,SWA2499 ,United States,1640053209,1640053209,-96.5371,32.7273,3284.22,False,177.61,100.01,5.85,,3314.7,,False,0,1640053209
ad1986,AAL2267 ,United States,1640053209,1640053209,-96.8115,34.2401,10287,False,233.8,22.78,2.28,,10431.78,6242,False,0,1640053209
a83ce8,N63RP   ,United States,1640053208,1640053208,-98.6017,33.7357,9105.9,False,257.86,106.34,-13.66,,9273.54,7237,False,0,1640053209
ac59aa,UAL399  ,United States,1640053209,1640053209,-97.5534,30.4285,2042.16,False,150.18,201.29,-4.88,,2087.88,3031,False,0,1640053209
a1684c,N190BH  ,United States,1640053208,1640053209,-99.1446,31.753,7917.18,False,122.71,320.1,-0.33,,8084.82,2432,False,0,1640053209
a0f8cb,UCA4343 ,United States,1640053209,1640053209,-95.786,30.7872,6560.82,False,193.27,336.3,6.18,,6667.5,7204,False,0,1640053209
acc59d,ENY3546 ,United States,1640053209,1640053209,-97.0236,33.0683,1082.04,False,104.77,218.22,-3.58,,1120.14,2474,False,0,1640053209
a906f3,ENY4157 ,United States,1640052915,1640052919,-97.0258,32.9335,220.98,False,70.49,180.84,-3.9,,266.7,1550,False,0,1640053209
a1ed5f,ENY3885 ,United States,1640053206,1640053209,-97.2728,32.8733,3878.58,False,162.57,359.82,13,,3962.4,0523,False,0,1640053209
a3475e,FFT621  ,United States,1640053208,1640053208,-98.5025,31.1574,9372.6,False,204.23,319.09,6.18,,9578.34,2427,False,0,1640053209
a28928,UAL1233 ,United States,1640053209,1640053209,-95.7429,32.8843,10972.8,False,224.55,296.98,0,,11186.16,3723,False,0,1640053209
c0501e,ACA987  ,Canada,1640053207,1640053208,-96.709,33.5233,10972.8,False,223.56,331.25,0,,11186.16,6103,False,0,1640053209
a65942,N508SK  ,United States,1640052914,1640052916,-95.4529,32.3098,487.68,False,77.86,46.07,-5.2,,502.92,2510,False,0,1640053209
a81d8a,N6219C  ,United States,1640053209,1640053209,-95.3298,32.4957,3573.78,False,102.15,206.31,0.33,,3611.88,,False,0,1640053209
acc680,N922KG  ,United States,1640053208,1640053208,-98.3578,32.6276,10347.96,False,149.42,264.27,5.2,,10530.84,,False,0,1640053209
a43b3c,,United States,1640053208,1640053208,-97.3133,32.5551,312.42,False,39.53,235.07,4.55,,358.14,,False,0,1640053209
abeb31,SWA2256 ,United States,1640053208,1640053208,-96.8516,33.2793,1135.38,False,134.39,162.4,0,,1173.48,0512,False,0,1640053209
acced9,AAL810  ,United States,1640053209,1640053209,-97.0874,32.7814,1234.44,False,135.1,259.25,12.68,,1272.54,2372,False,0,1640053209
ac0b7f,UAL2215 ,United States,1640053209,1640053209,-98.8116,33.9841,8945.88,False,250.6,128.16,-11.7,,9113.52,1766,False,0,1640053209
a846c4,SKW2966 ,United States,1640053208,1640053208,-96.3243,34.1915,9654.54,False,211.6,34,6.5,,9791.7,0563,True,0,1640053209
aa594a,RAX007  ,United States,1640053209,1640053209,-97.0458,33.0198,4152.9,False,144.12,91.84,11.7,,4221.48,2201,False,0,1640053209
a1c8af,N214DF  ,United States,1640053208,1640053208,-98.2781,30.8781,4541.52,False,88.25,7.7,-0.33,,4602.48,7260,False,0,1640053209
a63c85,N50011  ,United States,1640053205,1640053206,-96.9819,32.365,982.98,False,54.79,12.47,0,,1005.84,,False,0,1640053209
ad4fb2,ASH5802 ,United States,1640053206,1640053208,-97.4765,34.3226,7315.2,False,238.65,211.15,0.33,,7444.74,4471,False,0,1640053209
a7c5b3,TFF922  ,United States,1640053209,1640053209,-95.1221,30.5175,11887.2,False,259.18,53.31,-0.33,,12153.9,5522,False,0,1640053209
ac1359,N87745  ,United States,1640053209,1640053209,-97.1509,32.6838,434.34,False,57.53,205.42,1.95,,472.44,,False,0,1640053209
a117be,N17KJ   ,United States,1640053209,1640053209,-95.4568,30.8986,13098.78,False,225.67,289.3,-0.33,,13449.3,1333,False,0,1640053209
ab40f0,AAL1158 ,United States,1640053209,1640053209,-94.6628,34.2235,10165.08,False,222.09,283.94,-4.88,,10294.62,6743,False,0,1640053209
aa2ca9,AAL2047 ,United States,1640053209,1640053209,-97.0116,33.1498,1089.66,False,101.6,203.58,-3.9,,1135.38,2532,False,0,1640053209
abe056,SWA2470 ,United States,1640053205,1640053207,-95.0275,33.7195,8999.22,False,232.25,247.47,-13,,9105.9,4007,False,0,1640053209
a7fb7d,SKW3119 ,United States,1640053208,1640053209,-96.2558,33.6622,5852.16,False,235.14,202.92,-13,,5928.36,6637,False,0,1640053209
ad5902,N9594H  ,United States,1640053209,1640053209,-97.7522,32.8508,1188.72,False,53.48,133.83,-0.65,,1188.72,,False,0,1640053209
ab5fc9,AAL751  ,United States,1640052917,1640052923,-97.0546,32.9253,175.26,False,74.08,180,-3.9,,228.6,1367,False,0,1640053209
a1a3cc,JBU529  ,United States,1640053208,1640053208,-96.4635,33.5137,10355.58,False,229.32,278.38,0,,10523.22,1616,False,0,1640053209
a79d78,ASA128  ,United States,1640053208,1640053208,-97.903,33.0535,8084.82,False,220.17,293.99,5.85,,8214.36,,False,0,1640053209
a73c08,N5651R  ,United States,1640053208,1640053208,-97.9489,35.0307,670.56,False,37.45,52.82,0.65,,716.28,,False,0,1640053209
a3998c,AMF1721 ,United States,1640053208,1640053208,-99.3522,34.3023,5806.44,False,141.49,116.57,0,,5928.36,,False,0,1640053209
a3cf4f,UAL1853 ,United States,1640053209,1640053209,-98.0919,30.441,9753.6,False,229.59,283.48,-0.33,,9974.58,2554,False,0,1640053209
a2b691,ENY4113 ,United States,1640053208,1640053208,-97.8177,30.6265,5113.02,False,186.29,342.32,13,,5227.32,4036,False,0,1640053209
a1a8df,N206FW  ,United States,1640053209,1640053209,-97.1614,32.7576,281.94,False,43.01,263.13,0.33,,320.04,,False,0,1640053209
a959df,SKW3285 ,United States,1640053209,1640053209,-95.1831,34.5266,10264.14,False,250.89,219.93,-6.5,,10431.78,2166,False,0,1640053209
a888aa,N649WM  ,United States,1640053209,1640053209,-96.7426,32.5059,838.2,False,64.85,328.96,0,,883.92,,False,0,1640053209
a43e5e,UAL2111 ,United States,1640053208,1640053208,-97.8237,30.4002,10462.26,False,227.23,283.22,5.53,,10698.48,7443,False,0,1640053209
a4dbc6,N412CF  ,United States,1640053208,1640053208,-96.5417,32.7351,312.42,False,65.79,276.74,0,,373.38,,False,0,1640053209
aca309,AAL1425 ,United States,1640053208,1640053208,-96.7579,32.7898,3223.26,False,160.94,72.9,4.88,,3268.98,0542,False,0,1640053209
acb636,AAL1264 ,United States,1640053178,1640053183,-97.026,32.9312,175.26,False,75.11,179.61,-4.23,,236.22,3263,False,0,1640053209
a7e20a,JBU694  ,United States,1640053208,1640053208,-95.0539,30.8576,11277.6,False,249.29,57.13,0.33,,11551.92,2660,False,0,1640053209
aa6f80,SWA4356 ,United States,1640053209,1640053209,-97.0479,32.8468,11582.4,False,220.5,291.06,0,,11818.62,2405,False,0,1640053209
a43f51,DAL2897 ,United States,1640053208,1640053208,-96.1105,32.2729,7429.5,False,201.72,271.32,-10.73,,7528.56,5067,False,0,1640053209
ad37b0,MRA666  ,United States,1640053207,1640053208,-97.456,32.589,1828.8,False,85.05,23.15,-4.23,,1851.66,,False,0,1640053209
ac04be,ASH6189 ,United States,1640053208,1640053209,-96.1676,31.6375,10363.2,False,217.51,341.52,-0.33,,10538.46,2446,False,0,1640053209
ac6fae,BVN7759 ,United States,1640053065,1640053204,-96.2226,30.5638,853.44,False,79.16,117.9,0,,883.92,1037,False,0,1640053209
aae960,AAL2257 ,United States,1640053196,1640053208,-94.9246,31.8333,10378.44,False,233.31,250.69,-0.33,,10553.7,2544,False,0,1640053209
ac294b,N883DF  ,United States,1640053209,1640053209,-96.7594,32.7794,274.32,False,39.86,23.59,-1.3,,304.8,,False,0,1640053209
ab8c37,AAL1188 ,United States,1640053209,1640053209,-95.638,31.249,11407.14,False,221.11,330.75,-5.53,,11666.22,4765,False,0,1640053209
a4b989,UAL368  ,United States,1640053209,1640053209,-96.5165,31.8507,10058.4,False,253.62,179.77,-0.33,,10248.9,0665,False,0,1640053209
a0cf8d,SKW5650 ,United States,1640053209,1640053209,-95.8923,30.5248,5547.36,False,206.56,150.95,-10.4,,5638.8,0535,False,0,1640053209
ac0dd9,AAL1754 ,United States,1640053209,1640053209,-96.3699,32.3157,5852.16,False,175.73,316.07,-7.15,,5943.6,3700,False,0,1640053209
abd135,SWA5726 ,United States,1640053207,1640053208,-95.22,33.6533,9075.42,False,230.63,247.44,-15.61,,9189.72,1662,False,0,1640053209
a9463a,N697RM  ,United States,1640053208,1640053209,-97.5574,35.3534,609.6,False,60.72,1.46,0.33,,655.32,,False,0,1640053209
aa6d47,N771FM  ,United States,1640053208,1640053209,-96.6249,32.8416,11879.58,False,240.6,121.45,0,,12131.04,1420,False,0,1640053209
abe40a,SWA2445 ,United States,1640053209,1640053209,-99.196,31.5477,8945.88,False,233.46,107.84,-6.83,,9151.62,6735,False,0,1640053209
a9cb18,AAL275  ,United States,1640053209,1640053209,-99.3697,30.5411,10668,False,274.14,98.53,0,,10934.7,7367,False,0,1640053209
a92bec,NKS813  ,United States,1640053198,1640053207,-95.461,32.0766,9951.72,False,223.39,285.22,-5.2,,10126.98,3542,False,0,1640053209
ad35e0,AAL1024 ,United States,1640053209,1640053209,-96.5937,32.5102,4930.14,False,160.43,315.65,-8.13,,4998.72,6421,False,0,1640053209
a9c2de,SKW2989 ,United States,1640053208,1640053208,-95.5236,34.9572,9448.8,False,225.86,50.55,0.33,,9547.86,5631,False,0,1640053209
a3c775,UAL1598 ,United States,1640053208,1640053208,-96.6025,31.8096,10767.06,False,221.65,291.09,6.5,,10988.04,6076,False,0,1640053209
a243cb,ENY3583 ,United States,1640053209,1640053209,-99.3243,33.6733,9753.6,False,213.92,307.48,0,,9944.1,2311,False,0,1640053209
ac2a33,AAL1095 ,United States,1640053209,1640053209,-97.2101,31.203,9144,False,254.28,198.76,0,,9326.88,1322,False,0,1640053209
ad01ab,SWA2251 ,United States,1640053208,1640053208,-97.2434,32.9233,12192,False,222.17,322.15,0,,12458.7,2560,False,0,1640053209
a16bf6,AMF1791 ,United States,1640053208,1640053208,-98.7193,35.0653,2674.62,False,109.77,148.02,-0.98,,2735.58,,False,0,1640053209
a09b65,GTI3805 ,United States,1640053209,1640053209,-98.456,33.6823,6096,False,232.02,124.43,-20.81,,6210.3,3227,False,0,1640053209
a448fa,UAL1238 ,United States,1640053208,1640053208,-94.5796,33.7026,10972.8,False,227.15,289.58,0,,11155.68,5422,False,0,1640053209
a83b3e,AMF3909 ,United States,1640052075,1640053196,-99.1262,33.9296,2705.1,False,115.72,116.68,-3.9,,2743.2,,False,0,1640053209
aa0663,N745PA  ,United States,1640053103,1640053188,-97.424,31.9937,1295.4,False,61.06,189.7,0,,1310.64,,False,0,1640053209
a41131,DAL2074 ,United States,1640053209,1640053209,-95.6596,35.1498,9867.9,False,228.86,279.31,-4.88,,10012.68,0326,False,0,1640053209
a912f0,ENY4072 ,United States,1640053209,1640053209,-97.0253,33.0136,670.56,False,79.55,185.19,-4.88,,716.28,7551,False,0,1640053209
ad15cf,AAL619  ,United States,1640053018,1640053031,-97.026,32.9309,190.5,False,77.69,180.76,-4.23,,259.08,1732,False,0,1640053209
ab4920,FTH826  ,United States,1640053205,1640053208,-98.3444,33.7995,6370.32,False,163.36,136.15,-9.1,,6477,1133,False,0,1640053209
a92361,UAL243  ,United States,1640053208,1640053208,-96.3026,31.1736,8793.48,False,254.26,152.4,-11.7,,8953.5,6540,False,0,1640053209
a05bc7,N122GS  ,United States,1640053209,1640053209,-99.0372,35.0347,3147.06,False,94.03,246.8,0.33,,3268.98,,False,0,1640053209
a1e5f1,ENY4246 ,United States,1640053209,1640053209,-96.6248,32.1107,9898.38,False,237.85,214.07,-8.13,,10081.26,1557,False,0,1640053209
